STRECKE_NR;RICHTUNG;KM_I;KM_L;BEZEICHNUNG;TECHN_SICHERUNG;STRASSENART;GEOGR_BREITE;GEOGR_LAENGE;GK_H_DGN;GK_R_DGN
1810;0;110690033;106,9 + 33;Bü 106.933 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,65028402;10,22058385;5724698,194;3584553,086
1810;0;110770054;107,7 + 54;Bü 107.754 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,64746796;10,23155502;5724397,64;3585317,66
1810;0;110800017;108,0 + 17;Bü 108.01 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,64654264;10,23506026;5724298,79;3585562,006
1810;0;110920017;109,2 + 17;Bü 109.208 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,64135397;10,25027781;5723739,447;3586625,146
1810;0;111040068;110,4 + 68;Bü 110.457 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,63591973;10,2661194;5723153,754;3587732,2
1810;0;111250029;112,5 + 29;Bü 112.521 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,63695492;10,29409982;5723302,862;3589667,23
1810;0;111400031;114,0 + 31;Bü 114.02 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,64491074;10,31147239;5724209,42;3590854,005
1810;0;111860041;118,6 + 41;Bü 118.67 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,63125504;10,36299402;5722755,466;3594448,441
1810;0;111930006;119,3 + 6;Bü 119.33 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,62908128;10,37194534;5722525,229;3595072,736
1810;0;111960087;119,6 + 87;Bü 119.71 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,62784405;10,37707862;5722394,271;3595430,755
1810;0;112250043;122,5 + 43;Bü 122.56 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,61884934;10,4149006;5721443,627;3598068,965
1810;0;112390085;123,9 + 85;Bü 123.999 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,61161498;10,43205972;5720661,942;3599273,084
1810;0;112640048;126,4 + 48;Bü 126.456 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,60480343;10,46510572;5719949,52;3601577,22
1810;0;112710029;127,1 + 29;Bü 127.14 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,60284568;10,47433934;5719744,581;3602221,278
1810;0;112820014;128,2 + 14;Bü 128.22 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,59637907;10,48542366;5719040,715;3603003,804
1810;0;112890069;128,9 + 69;Bü 128.975 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,59043887;10,49071809;5718387,332;3603384,123
1810;0;113020077;130,2 + 77;Bü 130.28 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,5806967;10,50051913;5717317,409;3604085,554
1810;0;113210090;132,1 + 90;Bü 132.19 Northeim - Nordhausen;;Fuss- und Radwege;51,57951152;10,52721051;5717223,865;3605938,341
1810;0;113220000;132,2 + 0;Bü 132.21 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,57947792;10,52735214;5717220,332;3605948,236
1810;0;113490038;134,9 + 38;Bü 134.942 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,57857855;10,56483781;5717175,224;3608548,645
1810;0;113570015;135,7 + 15;Bü 135.72 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,58248635;10,57397114;5717623,553;3609172,361
1810;0;113690047;136,9 + 47;Bü 136.95 Northeim - Nordhausen;Nicht technisch gesichert;Fuss- und Radwege;51,58756452;10,58837469;5718210,087;3610158,379
1810;0;113850054;138,5 + 54;Bü 138.555 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,58442304;10,60974066;5717892,989;3611646,756
1810;0;113910049;139,1 + 49;Bü 139.15 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,58119047;10,6165882;5717543,842;3612129,281
1810;0;113960095;139,6 + 95;Bü 139.695 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,57960304;10,62379537;5717378,313;3612632,735
1810;0;114000075;140,0 + 75;Bü 140.075 Northeim - Nordhausen;;Fuss- und Radwege;51,57988951;10,62925801;5717418,606;3613010,656
1810;0;114000079;140,0 + 79;Bü 140.08 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,57989298;10,6293227;5717419,092;3613015,131
1810;0;114310064;143,1 + 64;Bü 143.151 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,57939345;10,67332046;5717432,402;3616065,984
1810;0;114370081;143,7 + 81;Bü 143.769 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,57852518;10,68212364;5717349,811;3616678,379
1810;0;114440022;144,4 + 22;Bü 144.416 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,57686694;10,69089995;5717179,368;3617290,967
1810;0;114690002;146,9 + 2;Bü 146.887 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,56165003;10,71589228;5715526,89;3619063,071
1810;0;114760078;147,6 + 78;Bü 147.68 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,55559234;10,72196479;5714862,888;3619500,004
1810;0;114780065;147,8 + 65;Bü 147.867 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,55449717;10,72399331;5714744,368;3619643,551
1810;0;114890021;148,9 + 21;Bü 148.925 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,55269913;10,73869867;5714568,485;3620668,126
1810;0;115010092;150,1 + 92;Bü 150.194 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,55114711;10,75666986;5714425,612;3621918,625
1810;0;115080020;150,8 + 20;Bü 150.8 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,54677541;10,76223485;5713948,562;3622316,304
1810;0;115230066;152,3 + 66;Bü 152.361 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,53378832;10,76887454;5712514,916;3622811,782
1810;0;115370010;153,7 + 10;Bü 153.691 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,52183361;10,77163746;5711189,642;3623035,683
1810;0;115450001;154,5 + 1;Bü 154.485 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,51479777;10,77326337;5710409,669;3623167,49
1810;0;115480027;154,8 + 27;Bü 154.814 Northeim - Nordhausen;Nicht technisch gesichert;Fuss- und Radwege;51,51189359;10,77393446;5710087,721;3623221,903
1810;0;115510075;155,1 + 75;Bü 155.15 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,50880261;10,77464848;5709745,065;3623279,805
1810;0;115590073;155,9 + 73;Bü 155.973 Northeim - Nordhausen;Schrankenabschluss;Strasse;51,50170496;10,77629343;5708958,254;3623413,162
1812;0;108920030;89,2 + 30;Bü 89.23 Seesen - Herzberg;Lichtzeichen / Blinklicht;Strasse;51,86533552;10,18290661;5748581,218;3581557,493
1812;0;108990003;89,9 + 3;Bü 89.903 Seesen - Herzberg;Lichtzeichen / Blinklicht;Strasse;51,85951794;10,18368528;5747934,834;3581621,647
1812;0;109050026;90,5 + 26;Bü 90.523 Seesen - Herzberg;Schrankenabschluss;Strasse;51,85477459;10,18840064;5747412,386;3581955,093
1812;0;109100005;91,0 + 5;Bü 91.006 Seesen - Herzberg;;Strasse;51,85050844;10,18887536;5746938,275;3581995,546
1812;0;109130002;91,3 + 2;Bü 91.302 Seesen - Herzberg;;Strasse;51,84785249;10,18849141;5746642,346;3581973,912
1812;0;109290056;92,9 + 56;Bü 92.955 Seesen - Herzberg;Schrankenabschluss;Strasse;51,83329401;10,19043855;5745024,787;3582134,549
1812;0;109580065;95,8 + 65;Bü 95.86 Seesen - Herzberg;Lichtzeichen / Blinklicht;Strasse;51,80740467;10,1870058;5742140,536;3581944,849
1812;0;109730066;97,3 + 66;Bü 97.363 Seesen - Herzberg;Lichtzeichen / Blinklicht;Strasse;51,7966934;10,19905844;5740962,434;3582795,704
1812;0;109800052;98,0 + 52;Bü 98.05 Seesen - Herzberg;Schrankenabschluss;Strasse;51,79086623;10,20198217;5740317,441;3583008,086
1812;0;109850038;98,5 + 38;Bü 98.538 Seesen - Herzberg;Schrankenabschluss;Strasse;51,78656279;10,2031814;5739840,017;3583098,727
1812;0;109920091;99,2 + 91;Bü 99.286 Seesen - Herzberg;Nicht technisch gesichert;Fuss- und Radwege;51,78141887;10,20977551;5739275,25;3583563,218
1812;0;110000000;100,0 + 0;Bü 99.994 Seesen - Herzberg;Schrankenabschluss;Strasse;51,77599384;10,21471274;5738677,343;3583913,981
1812;0;110000026;100,0 + 26;Bü 100.02 Seesen - Herzberg;Schrankenabschluss;Strasse;51,77576111;10,2147959;5738651,546;3583920,152
1812;0;110030062;100,3 + 62;Bü 100.361 Seesen - Herzberg;Schrankenabschluss;Strasse;51,7728112;10,21585664;5738324,568;3583998,833
1812;0;110150077;101,5 + 77;Bü 101.577 Seesen - Herzberg;Lichtzeichen / Blinklicht;Strasse;51,76203069;10,21712818;5737126,63;3584106,613
1812;0;110320019;103,2 + 19;Bü 103.215 Seesen - Herzberg;Schrankenabschluss;Strasse;51,74833279;10,22489282;5735611,627;3584668,257
1812;0;110620068;106,2 + 68;Bü 106.265 Seesen - Herzberg;Schrankenabschluss;Strasse;51,72535165;10,2468137;5733080,49;3586225,772
1812;0;110700039;107,0 + 39;Bü 107.045 Seesen - Herzberg;Schrankenabschluss;Strasse;51,72219341;10,25674767;5732740,894;3586918,195
1812;0;110820039;108,2 + 39;Bü 108.24 Seesen - Herzberg;Schrankenabschluss;Strasse;51,71731074;10,27222686;5732216,205;3587997,248
1812;0;110880068;108,8 + 68;Bü 108.868 Seesen - Herzberg;Schrankenabschluss;Strasse;51,71277844;10,27712433;5731717,875;3588344,514
1812;0;111370068;113,7 + 68;Bü 113.769 Seesen - Herzberg;;Strasse;51,67734011;10,31553319;5727822,36;3591070,088
1812;0;111660028;116,6 + 28;Bü 116.627 Seesen - Herzberg;Schrankenabschluss;Strasse;51,65474091;10,3327876;5725329,761;3592309,394
1820;0;100310003;3,1 + 3;Bü 3.100 Elze - Löhne;Schrankenabschluss;Strasse;52,10941408;9,71418566;5775318,03;3549004,661
1820;0;100440066;4,4 + 66;Bü 4.46 Elze - Löhne;Schrankenabschluss;Strasse;52,10875061;9,69573589;5775231,933;3547741,396
1820;0;100630018;6,3 + 18;Bü 6.313 Elze - Löhne;Schrankenabschluss;Strasse;52,09981703;9,67293514;5774223,196;3546188,531
1820;0;100860066;8,6 + 66;Bü 8.666 Elze - Löhne;Schrankenabschluss;Strasse;52,09640956;9,64149841;5773824,558;3544037,719
1820;0;100960080;9,6 + 80;Bü 9.677 Elze - Löhne;Schrankenabschluss;Strasse;52,09878789;9,62720193;5774080,629;3543055,709
1820;0;101090034;10,9 + 34;Bü 10.933 Elze - Löhne;Schrankenabschluss;Strasse;52,09893308;9,60901778;5774086,176;3541809,497
1820;0;101340071;13,4 + 71;Bü 13.472 Elze - Löhne;Schrankenabschluss;Strasse;52,10455815;9,57501142;5774693,062;3539474,244
1820;0;101410049;14,1 + 49;Bü 14.15 Elze - Löhne;Schrankenabschluss;Strasse;52,10601015;9,56540003;5774849,45;3538814,445
1820;0;101530086;15,3 + 86;Bü 15.389 Elze - Löhne;Schrankenabschluss;Strasse;52,11153032;9,5500445;5775455,584;3537757,714
1820;0;102090097;20,9 + 97;Bü 21 Elze - Löhne;Schrankenabschluss;Strasse;52,11287419;9,47883903;5775570,546;3532878,712
1820;0;102550052;25,5 + 52;Bü 25.553 Elze - Löhne;Schrankenabschluss;Strasse;52,09809917;9,42071596;5773901,889;3528906,558
1820;0;102640002;26,4 + 2;Bü 26.405 Elze - Löhne;Schrankenabschluss;Strasse;52,09801195;9,40856316;5773887,428;3528073,817
1820;0;102760085;27,6 + 85;Bü 27.68 Elze - Löhne;Schrankenabschluss;Strasse;52,10465815;9,39348137;5774621,23;3527036,297
1820;0;103060000;30,6 + 0;Bü 30.595 Elze - Löhne;Schrankenabschluss;Strasse;52,11237628;9,36091119;5775468,42;3524800,415
1820;0;103080055;30,8 + 55;Bü 30.854 Elze - Löhne;Schrankenabschluss;Strasse;52,11355495;9,35771768;5775598,486;3524580,997
1820;0;103130057;31,3 + 57;Bü 31.354 Elze - Löhne;Schrankenabschluss;Strasse;52,11587231;9,35143621;5775854,233;3524149,446
1820;0;103230050;32,3 + 50;Bü 32.348 Elze - Löhne;Schrankenabschluss;Strasse;52,12046317;9,33899133;5776360,998;3523294,587
1820;0;103410081;34,1 + 81;Bü 34.184 Elze - Löhne;Schrankenabschluss;Strasse;52,12891842;9,31605531;5777294,715;3521719,536
1820;0;103560034;35,6 + 34;Bü 35.631 Elze - Löhne;Schrankenabschluss;Strasse;52,13693791;9,29943158;5778182,208;3520577,462
1820;0;103630051;36,3 + 51;Bü 36.355 Elze - Löhne;Schrankenabschluss;Strasse;52,14205338;9,29306339;5778749,622;3520139,148
1820;0;103800033;38,0 + 33;Bü 38.037 Elze - Löhne;Schrankenabschluss;Strasse;52,15422417;9,27847833;5780099,925;3519135,459
1820;0;103940073;39,4 + 73;Bü 39.474 Elze - Löhne;Schrankenabschluss;Strasse;52,16373022;9,26458702;5781154,101;3518180,863
1820;0;104050045;40,5 + 45;Bü 40.546 Elze - Löhne;Schrankenabschluss;Strasse;52,16489041;9,24909264;5781279,442;3517120,191
1820;0;104080057;40,8 + 57;Bü 40.858 Elze - Löhne;Schrankenabschluss;Strasse;52,16612549;9,24502367;5781415,92;3516841,308
1820;0;104150036;41,5 + 36;Bü 41.528 Elze - Löhne;Schrankenabschluss;Strasse;52,16940902;9,23665571;5781779,377;3516267,555
1820;0;104480048;44,8 + 48;Bü 44.85 Elze - Löhne;Schrankenabschluss;Strasse;52,18538366;9,19579522;5783548,543;3513467,163
1820;0;104590033;45,9 + 33;Bü 45.934 Elze - Löhne;Lichtzeichen / Blinklicht;Strasse;52,19060501;9,18238338;5784127,132;3512548,419
1820;0;104690077;46,9 + 77;Bü 46.975 Elze - Löhne;Schrankenabschluss;Strasse;52,19313482;9,16776329;5784406,211;3511547,965
1820;0;104830023;48,3 + 23;Bü 48.323 Elze - Löhne;Lichtzeichen / Blinklicht;Strasse;52,1953206;9,14841059;5784646,539;3510224,097
1820;0;104890089;48,9 + 89;Bü 48.986 Elze - Löhne;Schrankenabschluss;Strasse;52,19592875;9,13871827;5784712,896;3509561,223
1820;0;104930023;49,3 + 23;Bü 49.323 Elze - Löhne;Schrankenabschluss;Strasse;52,19623362;9,13385013;5784746,193;3509228,29
1820;0;104990023;49,9 + 23;Bü 49.921 Elze - Löhne;Schrankenabschluss;Strasse;52,19677694;9,12512476;5784805,583;3508631,571
1820;0;105090063;50,9 + 63;Bü 50.965 Elze - Löhne;Schrankenabschluss;Strasse;52,19772402;9,10998126;5784909,287;3507595,958
1820;0;105180065;51,8 + 65;Bü 51.868 Elze - Löhne;Schrankenabschluss;Strasse;52,19846291;9,09684331;5784990,222;3506697,545
1820;0;105220067;52,2 + 67;Bü 52.264 Elze - Löhne;Schrankenabschluss;Strasse;52,19856528;9,09097187;5785001,093;3506296,08
1820;0;105290084;52,9 + 84;Bü 52.986 Elze - Löhne;Schrankenabschluss;Strasse;52,19890969;9,08049415;5785038,569;3505579,64
1820;0;105380009;53,8 + 9;Bü 53.81 Elze - Löhne;Schrankenabschluss;Strasse;52,19907778;9,06843898;5785056,426;3504755,376
1820;0;105480022;54,8 + 22;Bü 54.82 Elze - Löhne;Schrankenabschluss;Strasse;52,19911058;9,05363728;5785059,224;3503743,342
1820;0;105600038;56,0 + 38;Bü 56.032 Elze - Löhne;Schrankenabschluss;Strasse;52,19888702;9,03584872;5785033,597;3502527,105
1820;0;105670015;56,7 + 15;Bü 56.714 Elze - Löhne;Schrankenabschluss;Strasse;52,19928508;9,02601994;5785077,603;3501855,067
1820;0;105740074;57,4 + 74;Bü 57.479 Elze - Löhne;Schrankenabschluss;Strasse;52,19916459;9,01511627;5785063,984;3501109,561
1820;0;105990055;59,9 + 55;Bü 59.95 Elze - Löhne;Schrankenabschluss;Strasse;52,19573643;8,97966024;5784682,618;3498685,237
1820;0;106030038;60,3 + 38;Bü 60.334 Elze - Löhne;Schrankenabschluss;Strasse;52,19410753;8,97471626;5784501,476;3498347,116
1820;0;106070055;60,7 + 55;Bü 60.761 Elze - Löhne;Schrankenabschluss;Strasse;52,19234668;8,96933175;5784305,687;3497978,839
1820;0;106110009;61,1 + 9;Bü 61.109 Elze - Löhne;Schrankenabschluss;Strasse;52,19141531;8,96441598;5784202,207;3497642,633
1820;0;106190046;61,9 + 46;Bü 61.95 Elze - Löhne;Schrankenabschluss;Strasse;52,19018828;8,95234462;5784066,149;3496817,051
1820;0;106340085;63,4 + 85;Bü 63.482 Elze - Löhne;Schrankenabschluss;Strasse;52,18743049;8,93036859;5783760,504;3495313,898
1820;0;106570078;65,7 + 78;Bü 65.777 Elze - Löhne;Schrankenabschluss;Strasse;52,17444288;8,90490283;5782317,347;3493570,388
1820;0;106750024;67,5 + 24;Bü 67.52 Elze - Löhne;Schrankenabschluss;Strasse;52,16390372;8,88648482;5781146,467;3492308,57
1820;0;106810087;68,1 + 87;Bü 68.196 Elze - Löhne;Schrankenabschluss;Strasse;52,16437834;8,87715279;5781200,318;3491670,101
1820;0;106990034;69,9 + 34;Bü 69.935 Elze - Löhne;Schrankenabschluss;Strasse;52,17603401;8,86198202;5782499,111;3490634,496
1820;0;107290081;72,9 + 81;Bü 72.981 Elze - Löhne;Schrankenabschluss;Strasse;52,20033611;8,8436049;5785205,763;3489383,187
1820;0;107600035;76,0 + 35;Bü 76.043 Elze - Löhne;Schrankenabschluss;Strasse;52,19713174;8,79977588;5784856,581;3486385,586
1820;0;107820042;78,2 + 42;Bü 78.257 Elze - Löhne;Schrankenabschluss;Strasse;52,19643799;8,76753067;5784785,965;3484180,557
1822;0;102470034;24,7 + 34;Bü 24.72 Bad Gandersheim - Groß Düngen;Schrankenabschluss;Strasse;52,04923338;10,00169598;5768854,857;3568793,842
1822;0;102690012;26,9 + 12;Bü 26.911 Bad Gandersheim - Groß Düngen;Schrankenabschluss;Strasse;52,06703173;10,01011213;5770843,161;3569343,651
1822;0;102760028;27,6 + 28;Bü 27.625 Bad Gandersheim - Groß Düngen;Nicht technisch gesichert;Fuss- und Radwege;52,07021482;10,0191916;5771206,021;3569961,283
1822;0;102820034;28,2 + 34;Bü 28.234 Bad Gandersheim - Groß Düngen;Nicht technisch gesichert;Strasse;52,07247822;10,02707254;5771465,468;3570498,098
1822;0;102920041;29,2 + 41;Bü 29.241 Bad Gandersheim - Groß Düngen;Nicht technisch gesichert;Strasse;52,08031037;10,03404666;5772343,689;3570963,864
1822;0;102940006;29,4 + 6;Bü 29.406 Bad Gandersheim - Groß Düngen;Schrankenabschluss;Strasse;52,08178552;10,03427915;5772508,047;3570977,464
1822;0;102960037;29,6 + 37;Bü 29.638 Bad Gandersheim - Groß Düngen;Schrankenabschluss;Strasse;52,08385114;10,03459822;5772738,187;3570996,062
1822;0;103000005;30,0 + 5;Bü 30.005 Bad Gandersheim - Groß Düngen;Nicht technisch gesichert;Strasse;52,08710493;10,03397841;5773099,612;3570948,421
1822;0;103050045;30,5 + 45;Bü 30.545 Bad Gandersheim - Groß Düngen;Nicht technisch gesichert;Fuss- und Radwege;52,09180773;10,03204996;5773620,984;3570808,805
1822;0;103080086;30,8 + 86;Bü 30.884 Bad Gandersheim - Groß Düngen;Schrankenabschluss;Strasse;52,09476973;10,0307891;5773949,321;3570717,714
1822;0;103110030;31,1 + 30;Bü 31.13 Bad Gandersheim - Groß Düngen;Nicht technisch gesichert;Strasse;52,09646039;10,02861259;5774135,316;3570565,893
1900;0;100690026;6,9 + 26;Bü 6.925 Braunschweig - Helmstedt;Schrankenabschluss;Strasse;52,26130828;10,58762852;5793166,462;3608471,199
1900;0;100830007;8,3 + 7;Bü 8.306 Braunschweig - Helmstedt;Schrankenabschluss;Strasse;52,26514181;10,60677974;5793621,815;3609769,199
1900;0;101060051;10,6 + 51;Bü 10.652 Braunschweig - Helmstedt;Schrankenabschluss;Strasse;52,26947957;10,63964418;5794154,717;3612001,742
1900;0;101170026;11,7 + 26;Bü 11.727 Braunschweig - Helmstedt;Schrankenabschluss;Strasse;52,2677247;10,65510161;5793983,469;3613061,289
1900;0;101400021;14,0 + 21;Bü 14.026 Braunschweig - Helmstedt;Schrankenabschluss;Strasse;52,267632;10,68818457;5794025,279;3615319,771
1900;0;101430064;14,3 + 64;Bü 14.368 Braunschweig - Helmstedt;Schrankenabschluss;Strasse;52,26843963;10,69302294;5794122,845;3615647,937
1900;0;101570021;15,7 + 21;Bü 15.726 Braunschweig - Helmstedt;Schrankenabschluss;Strasse;52,27307192;10,71140995;5794667,731;3616890,829
1900;0;101630026;16,3 + 26;Bü 16.331 Braunschweig - Helmstedt;Schrankenabschluss;Strasse;52,27447793;10,71995009;5794837,972;3617469,99
1900;0;101840028;18,4 + 28;Bü 18.432 Braunschweig - Helmstedt;Schrankenabschluss;Strasse;52,27050537;10,74969967;5794444,63;3619511,048
1900;0;101890046;18,9 + 46;Bü 18.951 Braunschweig - Helmstedt;Schrankenabschluss;Strasse;52,26898432;10,75687077;5794287,25;3620004,617
1900;0;102090079;20,9 + 79;Bü 20.982 Braunschweig - Helmstedt;Schrankenabschluss;Strasse;52,26337184;10,78518023;5793710,069;3621952,331
1900;0;102240051;22,4 + 51;Bü 22.453 Braunschweig - Helmstedt;Schrankenabschluss;Strasse;52,25947557;10,80563828;5793311,199;3623359,718
1900;0;102400074;24,0 + 74;Bü 24.074 Braunschweig - Helmstedt;Schrankenabschluss;Strasse;52,25247864;10,8264823;5792568,42;3624802,397
1900;0;102540058;25,4 + 58;Bü 25.455 Braunschweig - Helmstedt;Schrankenabschluss;Strasse;52,24400038;10,840931;5791650,128;3625812,954
1900;0;102870035;28,7 + 35;Bü 28.73 Braunschweig - Helmstedt;Schrankenabschluss;Strasse;52,22551236;10,87652878;5789655,596;3628297,369
1900;0;103010007;30,1 + 7;Bü 30.11 Braunschweig - Helmstedt;Schrankenabschluss;Strasse;52,21929019;10,89385292;5788994,138;3629499,096
1900;0;103110091;31,1 + 91;Bü 31.19 Braunschweig - Helmstedt;Schrankenabschluss;Strasse;52,21456167;10,90772584;5788492,929;3630460,913
1900;0;103130063;31,3 + 63;Bü 31.378 Braunschweig - Helmstedt;Nicht technisch gesichert;Fuss- und Radwege;52,21382024;10,90992531;5788414,4;3630613,397
1900;0;103370093;33,7 + 93;Bü 33.793 Braunschweig - Helmstedt;Schrankenabschluss;Strasse;52,20808891;10,94319208;5787837,2;3632903,958
1900;0;103600053;36,0 + 53;Bü 36.05 Braunschweig - Helmstedt;Schrankenabschluss;Strasse;52,21196133;10,97512621;5788327,026;3635074,878
1900;0;103680076;36,8 + 76;Bü 36.875 Braunschweig - Helmstedt;Schrankenabschluss;Strasse;52,21295188;10,98674811;5788458,94;3635866,129
1901;0;100340183;3,4 + 183;Bü 3.4+183 Braunschweig - Bad Harzburg;Nicht technisch gesichert;Fuss- und Radwege;52,23023184;10,51066966;5789596,47;3603289,249
1901;0;100400011;4,0 + 11;Bü 4.013 Braunschweig - Bad Harzburg;Nicht technisch gesichert;Fuss- und Radwege;52,22350411;10,50871834;5788845,155;3603171,521
1901;0;100430050;4,3 + 50;Bü 4.353 Braunschweig - Bad Harzburg;Schrankenabschluss;Strasse;52,22050272;10,50784742;5788509,978;3603118,96
1901;0;100670095;6,7 + 95;Bü 6.793 Braunschweig - Bad Harzburg;Schrankenabschluss;Strasse;52,19882666;10,50513653;5786094,421;3602983,793
1901;0;100950068;9,5 + 68;Bü 9.571 Braunschweig - Bad Harzburg;Schrankenabschluss;Strasse;52,17463134;10,51486738;5783416,289;3603705,306
1901;0;100960092;9,6 + 92;Bü 9.687 Braunschweig - Bad Harzburg;Schrankenabschluss;Strasse;52,17354881;10,51529848;5783296,462;3603737,312
1901;0;101000023;10,0 + 23;Bü 10.021 Braunschweig - Bad Harzburg;Schrankenabschluss;Strasse;52,17066202;10,51646801;5782976,949;3603824,031
